oid_,addnum_pre,add_number,addnum_suf,addno_full,st_premod,st_predir,st_pretyp,st_presep,st_name,st_postyp,st_posdir,st_posmod,stnam_full,building,floor,unit,room,seat,addtl_loc,subaddress,landmkname,county,inc_muni,post_city,census_plc,uninc_comm,nbrhd_comm,natamarea,natamsub,urbnztn_pr,placeother,placenmtyp,state,zip_code,plus_4,uuid,addauth,addrrefsys,longitude,latitude,natgrid,elevation,placement,addrpoint,related_id,relatetype,parcelsrc,parcel_id,addrclass,lifecycle,effective,expire,dateupdate,anomstatus,locatndesc,addr_type,delivertyp,nad_source,dataset_id
22107441,,12168,,12168,,South,,,LAWNDALE,Avenue,,,South LAWNDALE Avenue,,,,,,,,,Cook,ALSIP,ALSIP,,,,,,,,,IL,60803,,{CAD2F045-15DA-4819-9DDD-B7608A7C98AB},Reserved for future use,,-87.71252505756155,41.671433846861284,16TDM4068713542,,Unknown,-87.71252505756155 41.671433846861284,,,,,Numbered Thoroughfare Address,,2020-09-29 15:25:33,,2023-09-15 09:55:33,,,Unknown,,State of Illinois,SITE38104@oaklawn-il.gov
20397506,,412,,412,,North,,,CASS,Avenue,,,North CASS Avenue,,,4,,,,4,,DuPage,WESTMONT,Westmont,,,,,,,,,IL,60559,,{FF44A15B-6ABA-499B-B5EF-ED991089281F},Reserved for future use,,-87.97660500609986,41.805143403005765,16TDM1887328602,,Unknown,-87.97660500609986 41.805143403005765,,,,,Numbered Thoroughfare Address,,,,2023-07-17 13:15:36,,,Unknown,,State of Illinois,SITE307980@dupagecounty.gov
20541325,,7981,,7981,,West,,,PINE HILL,Road,,,West PINE HILL Road,,,,,,,,,Will,UNINCORPORATED,FRANKFORT,,FRANKFORT,,,,,,,IL,60423,,{493D481F-4E7C-4D35-A851-0E158EA1744B},Reserved for Future Use,,-87.8107662947615,41.52846132018547,16TDL3236097741,0,Unknown,-87.8107662947615 41.52846132018547 0,,,,,Numbered Thoroughfare Address,,2015-11-17 00:00:00,,2023-09-21 00:00:00,,,Unknown,,State of Illinois,SITE71942@willcounty911.gov
18874207,,410,,410,,,,,MARGUERITE,Street,,,MARGUERITE Street,,,,,,,,,Kane,ELGIN,ELGIN,,,HUNTER & GIVEN ADDITION,,,,,,IL,60123,,{397761BD-C9A2-42C0-9B60-4D53D24A6A08},Reserved for future use,,-88.3003462129917,42.025588282704554,16TCM9235053435,0,Unknown,-88.3003462129917 42.025588282704554 0,,,,,Numbered Thoroughfare Address,,2019-11-20 00:00:00,,2019-11-20 00:00:00,,,RESIDENCE,,State of Illinois,SITE9671@cityofelgin.org
21834242,,140,,140,,,County Road,,1825,,North,,County Road 1825 North,,,,,,,,,White,ENFIELD,ENFIELD,,,,,,,,,IL,62835,,{ACE9F1C5-8E17-4010-8B27-64E2C776668E},Reserved for Future Use,,-88.34731862871818,38.143654429087064,16SCH8193722611,0,Unknown,-88.34731862871818 38.143654429087064 0,,,,,Numbered Thoroughfare Address,,2015-06-26 00:00:00,1899-12-31 00:00:00,2021-11-12 09:12:17,,,Unknown,,State of Illinois,SITE1705@whitecounty-il.gov
17819503,,747,,747,,South,,,WAYNE,Place,,,South WAYNE Place,,,,,,,,,Cook,WHEELING,WHEELING,,,,,,,,,IL,60090,4674,{7CDE4F21-C250-4F58-9EF8-4EE1EA2D298F},RESERVED FOR FUTURE USE,,-87.93519084971855,42.132487201744475,16TDM2271064909,,Unknown,-87.93519084971855 42.132487201744475,,,,,Numbered Thoroughfare Address,,2025-03-18 00:00:00,,2025-03-18 00:00:00,,,Unknown,,State of Illinois,SITE138878@nwcds.org
21541007,,21178,,21178,,North,,,CRESTVIEW,Drive,,,North CRESTVIEW Drive,,,,,,,,,Lake,UNINCORPORATED,BARRINGTON,,,,,,,,,IL,60010,2926,{A4F7D11C-AE3D-46ED-BD6D-CDDCE9455BFC},lakecountyil.gov,,-88.13502283009755,42.17132197425985,16TDM0625269421,,Structure - Rooftop,-88.13502283009755 42.17132197425985,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:07:51,,,Unknown,,State of Illinois,SITE88116@lakecounty911.org
21309556,,37,,37,,,,,ST AMBROSE,Drive,,,ST AMBROSE Drive,,,,,,,,,St. Clair,CAHOKIA,CAHOKIA,,,,,,,,,IL,62206,,{99EA19D1-2170-4413-8266-8054C74515A9},Reserved For Future Use,,-90.19668547214286,38.555312089173505,15SYC4427771157,,Unknown,-90.19668547214286 38.555312089173505,,,,,Numbered Thoroughfare Address,,,,2013-10-29 00:00:00,,,Unknown,,State of Illinois,SITE110954@co.st-clair.il.us
21409142,,1029,,1029,,West,,,DAKOTA,Street,,,West DAKOTA Street,,,,,,,,,Bureau,SPRING VALLEY,SPRING VALLEY,,,,,,,,,IL,61362,,{7ABC1700-C38A-4008-AAFC-022B903A2A7E},Reserved for Future Use,,-89.2199884227294,41.327583397677536,16TCL1421677500,0,Unknown,-89.2199884227294 41.327583397677536 0,,,,,Numbered Thoroughfare Address,,,,2021-07-26 00:00:00,,,Unknown,,State of Illinois,SITE5463@bureaucounty-il.gov
19522577,,364,,364,,,,,STRATFORD,Court,,,STRATFORD Court,,,,,,,,,Kankakee,BOURBONNAIS,BOURBONNAIS,,,,,,,,,IL,60914,,{DE00E6EA-9AAF-4715-A858-3023413161B3},Reserved for future use,,-87.89280274799104,41.15705986516036,16TDL2509256576,,Unknown,-87.89280274799104 41.15705986516036,,,,,Numbered Thoroughfare Address,,,,2020-11-11 13:37:00,,,Unknown,,State of Illinois,SITE14765@k3county.net
19986760,,847,,847,,,,,CHASEFIELD,Lane,,,CHASEFIELD Lane,,,1-4,,,,1-4,,McHenry,CRYSTAL LAKE,Crystal Lake,,,,,,,,,IL,60014,,{AE56E6EC-C712-4CF0-8EFD-9046433B715C},@mchenrycountyil.gov,,-88.34888634609415,42.21741711020305,16TCM8866874796,0,Unknown,-88.34888634609415 42.21741711020305 0,,,,,Numbered Thoroughfare Address,,,,2017-04-20 10:39:02,,,Unknown,,State of Illinois,SITE42871@mchenrycountyil.gov
19735041,,3519,,3519,,,,,DEWITT,Avenue,,,DEWITT Avenue,,,,,,,,,Coles,MATTOON,MATTOON,,,,,,,,,IL,61938,,{8A706D76-9C45-412A-8462-2B60F7C285CB},Reserved for Future Use,,-88.40136430083837,39.48947270026006,16SCJ7949172033,0,Unknown,-88.40136430083837 39.48947270026006 0,,,,,Numbered Thoroughfare Address,,,,2020-09-29 00:00:00,,,Unknown,,State of Illinois,SITE5091@colesco.illinois.gov
18508845,,4606,,4606,,West,,,ADAMS,Street,,,West ADAMS Street,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60644,,{DD22D047-AA1B-4914-B308-B49C38B5D5B1},chicago911.il.us.gov,,-87.74075299839748,41.87838202911737,16TDM3853536538,,Unknown,-87.74075299839748 41.87838202911737,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE315536@cityofchicago.org
21425052,,1136,,1136,,,,,EDMER,Avenue,,,EDMER Avenue,,,,,,,,,Cook,OAK PARK,OAK PARK,,,,,,,,,IL,60302,,{8AD24351-1114-4B17-AB6B-A00B487EC3B9},Reserved for future use,,-87.78443255321174,41.9070793907815,16TDM3494039756,,Unknown,-87.78443255321174 41.9070793907815,,,,,Numbered Thoroughfare Address,,,,2017-02-01 19:12:06,,,Unknown,,State of Illinois,SITE0266438@wscdc.org
21915238,,3422,,3422,,South,,,58TH,Avenue,,,South 58TH Avenue,,,,,,,,,Cook,CICERO,CICERO,,,,,,,,,IL,60804,,{33D0E1BE-408A-4987-A90A-42952FF2C74C},thetownofcicero.com,,-87.76848350702632,41.829719783114356,16TDM3618631155,,Structure - Rooftop,-87.76848350702632 41.829719783114356,,,,,Numbered Thoroughfare Address,,,,2021-01-28 16:26:24,,,Unknown,,State of Illinois,SITE13135@thetownofcicero.com
21503688,,1101,,1101,,North,,,HICKORY,Terrace,,,North HICKORY Terrace,,,,,,,,,Lake,ROUND LAKE BEACH,ROUND LAKE BEACH,,,,,,,,,IL,60073,2701,{4BD1F89A-EB01-4560-8AFB-C5A520360FF5},lakecountyil.gov,,-88.07241811415486,42.36800626593986,16TDM1169791193,,Structure - Rooftop,-88.07241811415486 42.36800626593986,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:07:41,,,Unknown,,State of Illinois,SITE50793@lakecounty911.org
19384715,,521,,521,,,,,PARK,Drive,,,PARK Drive,,,2C,,,,2C,,Cook,KENILWORTH,KENILWORTH,,,,,,,,,IL,60043,,{4B0DB9E8-07E5-456E-A7FC-33800DEF1157},Reserved for future use,,-87.71857302090741,42.086520490114346,16TDM4057059632,,Unknown,-87.71857302090741 42.086520490114346,,,,,Numbered Thoroughfare Address,,,,2018-04-26 14:05:25,,,Unknown,,State of Illinois,SITE008816009@glenview.il.us
20852209,,33,,33,,,,,JAY,Street,,,JAY Street,,,,,,,,,Kendall,OSWEGO,OSWEGO,,,,,,,,,IL,60543,,{709F65E5-AAAB-4552-A175-730CF7D306E3},Reserved for future use,,-88.34833703887432,41.683524360895326,16TCM8778115517,,Unknown,-88.34833703887432 41.683524360895326,,,,,Numbered Thoroughfare Address,,,,2022-08-29 05:00:00,,,Unknown,,State of Illinois,SITE26316@kencom911.com
20861916,,733,,733,,,,,BELLEVUE,Circle,,,BELLEVUE Circle,,,,,,,,,Kendall,OSWEGO,OSWEGO,,,,,,,,,IL,60543,,{C6C1B601-0BC1-47D6-A7AB-388092668AD4},Reserved for future use,,-88.29981338356914,41.70650661169089,16TCM9185818007,,Unknown,-88.29981338356914 41.70650661169089,,,,,Numbered Thoroughfare Address,,,,2022-08-29 05:00:00,,,Unknown,,State of Illinois,SITE36025@kencom911.com
19379904,,8434,,8434,,,,,MASON,Avenue,,,MASON Avenue,,,,,,,,,Cook,MORTON GROVE,MORTON GROVE,,,,,,,,,IL,60053,,{1C055A82-D8C2-4DCD-B5F5-53526156BC69},Reserved for future use,,-87.77560688132806,42.034834299861444,16TDM3580053934,,Unknown,-87.77560688132806 42.034834299861444,,,,,Numbered Thoroughfare Address,,,,2014-11-04 12:58:43,,,Unknown,,State of Illinois,SITE007168724@glenview.il.us
18440548,,4457,,4457,,South,,,ALBANY,Avenue,,,South ALBANY Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60632,,{7ECA3C9D-2D0D-4A1B-8598-2523466DC96C},chicago911.il.us.gov,,-87.70139821812693,41.81199763602172,16TDM4174129140,,Unknown,-87.70139821812693 41.81199763602172,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE246997@cityofchicago.org
18331734,,7723,,7723,,South,,,SAINT LAWRENCE,Avenue,,,South SAINT LAWRENCE Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60619,,{59E94A57-4213-484E-A32F-3C00B0FE321B},chicago911.il.us.gov,,-87.60990061579857,41.75412639404826,16TDM4929522657,,Unknown,-87.60990061579857 41.75412639404826,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE132746@cityofchicago.org
17845281,,1067,,1067,,,,,SHAMBLISS,Lane,,,SHAMBLISS Lane,,,,,,,,,Lake,BUFFALO GROVE,Buffalo Grove,,,,,,,,,IL,60089,,{1228B539-FD6B-4684-807D-32862C5A2CDA},RESERVED FOR FUTURE USE,,-87.99172420569381,42.170873487941805,16TDM1808769224,,Unknown,-87.99172420569381 42.170873487941805,,,,,Numbered Thoroughfare Address,,2025-03-18 00:00:00,,2025-03-18 00:00:00,,,Unknown,,State of Illinois,SITE164658@nwcds.org
21453815,,938,,938,,,,,MAGNOLIA,Avenue,,,MAGNOLIA Avenue,,,,,,,,,Lake,GURNEE,GURNEE,,,,,,,,,IL,60031,3725,{D6BDAAC2-5A10-439E-95FF-ED2F576031EA},lakecountyil.gov,,-87.8925912225894,42.37312839403314,16TDM2651091591,,Structure - Rooftop,-87.8925912225894 42.37312839403314,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:07:28,,,Unknown,,State of Illinois,SITE919@lakecounty911.org
17969409,,27,,27,,,,,COACHMAN,Drive,,,COACHMAN Drive,,,,,,,,,Piatt,MONTICELLO,MONTICELLO,,,,,,,,,IL,61856,,{DCC8E1D5-F60E-4010-A54E-F488D4482BCD},Reserved for Future Use,,-88.5625627340339,40.02907309232177,16TCK6667332153,0,Unknown,-88.5625627340339 40.02907309232177 0,,,,,Numbered Thoroughfare Address,,,,2019-08-19 00:00:00,,,Unknown,,State of Illinois,SITE6664@piatt.gov
20363667,,660,,660,,,,,EASY,Street,East,,EASY Street East,,,,,,,,,DuPage,GLENDALE HEIGHTS,Glendale Heights,,,,,,,,,IL,60139,,{53D33830-4112-4E72-A0B4-2EE53E8D9E94},Reserved for future use,,-88.05907252669829,41.9079297649331,16TDM1216340096,,Unknown,-88.05907252669829 41.9079297649331,,,,,Numbered Thoroughfare Address,,,,2023-07-17 13:15:36,,,Unknown,,State of Illinois,SITE273736@dupagecounty.gov
20696413,,104,,104,,East,,,MARION,Street,,,East MARION Street,,,B,,,,B,,Will,JOLIET,JOLIET,,INCORPORATED,,,,,,,IL,60433,,{F8562073-3470-4281-AF16-E2E91C29C3D6},Reserved for Future Use,,-88.07832961262928,41.52201949181384,16TDL1002997270,0,Unknown,-88.07832961262928 41.52201949181384 0,,,,,Numbered Thoroughfare Address,,2015-11-17 00:00:00,,2023-09-22 00:00:00,,,Unknown,,State of Illinois,SITE227076@willcounty911.gov
19558557,,1108,,1108,,,,,VINEGAR HILL,Lane,,,VINEGAR HILL Lane,,,,,,,,,Sangamon,LOAMI,LOAMI,,,,,,,,,IL,62661,,{DA58CCA6-3F61-496C-8ABE-108DCFFAE24C},Reserved for future use,,-89.85216477566195,39.67337852576481,16SBJ5536595395,,Unknown,-89.85216477566195 39.67337852576481,,,,,Numbered Thoroughfare Address,,,,2025-08-26 17:10:10,,,Unknown,,State of Illinois,SITE3886@sangamonil.gov
21126789,,3222,,3222,,,,,DORA,Street,,,DORA Street,,,,,,,,,Cook,FRANKLIN PARK,FRANKLIN PARK,,,,,,,,,IL,60131,,{EA845D90-83A2-4716-9F07-84CE6DCE4B28},Reserved for future use,,-87.88037984711228,41.93733102208458,16TDM2701743192,,Structure - Rooftop,-87.88037984711228 41.93733102208458,,,,,Numbered Thoroughfare Address,,,,2023-10-10 08:35:05,,,Unknown,,State of Illinois,SITE67111@norcomm911.com
22338681,,138,,138,,,,,CHURN,Road,,,CHURN Road,,,,,,,,,Cook,MATTESON,MATTESON,,,,,,,,,IL,60443,,{66615B19-3AF3-4D87-920E-D7485B64BC66},Reserved for future use,,-87.76710783328842,41.525169983835,16TDL3599997342,,Unknown,-87.76710783328842 41.525169983835,,,,,Numbered Thoroughfare Address,,,,2020-05-14 00:00:00,,,Unknown,,State of Illinois,SITE18484@southcomdispatch.com
18029796,,961,,961,,,,,AMARANTH,Drive,,,AMARANTH Drive,,,,,,,,,DuPage,AURORA,AURORA,,,,,,,,,IL,60504,,{367EDBC4-E760-494A-88A6-E8DD5E7E0DDA},Reserved for future use,,-88.21924660917871,41.73861987114564,16TCM9861121474,,Unknown,-88.21924660917871 41.73861987114564,,,,,Numbered Thoroughfare Address,,,,2025-05-07 10:00:23,,,Unknown,,State of Illinois,SITE17372@aurora.il.us
18421879,,5202,,5202,,South,,,CALUMET,Avenue,,,South CALUMET Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60615,,{3CA6782D-C65D-4A25-8C9D-1B2AC5D678AF},chicago911.il.us.gov,,-87.61796264423225,41.80014200630411,16TDM4866127771,,Unknown,-87.61796264423225 41.80014200630411,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE229019@cityofchicago.org
18059424,,2436,,2436,,,,,WILTON,Lane,,,WILTON Lane,,,,,,,,,DuPage,AURORA,AURORA,,,,,,,,,IL,60502,,{20138B55-5B5D-4E5F-A2EA-1CB088A77B94},Reserved for future use,,-88.25420060665276,41.805249842162894,16TCM9581328913,,Unknown,-88.25420060665276 41.805249842162894,,,,,Numbered Thoroughfare Address,,,,2025-05-07 10:00:23,,,Unknown,,State of Illinois,SITE47002@aurora.il.us
21759528,,2518,,2518,,,,,ALPHA,Court,West,,ALPHA Court West,,,,,,,,,DeKalb,DEKALB,Dekalb,,,,,,,,,IL,60115,,{6BD405FA-AF17-43BE-BAB5-10DE8D10020E},Reserved for Future Use,,-88.78148725144172,41.95537110128911,16TCM5235546355,,Unknown,-88.78148725144172 41.95537110128911,,,,,Numbered Thoroughfare Address,,,,2018-10-25 00:00:00,,,Unknown,,State of Illinois,SITE37155@dekalbcounty.org
18063618,,1256,,1256,,,,,WATERFORD,Drive,,,WATERFORD Drive,,,#180,,,,#180,,Kane,AURORA,AURORA,,,,,,,,,IL,60504,,{391AFFE1-4B8D-42F8-A94C-A19F3A8598BC},Reserved for future use,,-88.26938871870709,41.732972803099756,16TCM9443220907,,Unknown,-88.26938871870709 41.732972803099756,,,,,Numbered Thoroughfare Address,,,,2025-05-07 10:00:23,,,Unknown,,State of Illinois,SITE51196@aurora.il.us
21801974,,220,,220,,East,,,STATE,Street,,,East STATE Street,,,,,,,,,Morgan,JACKSONVILLE,JACKSONVILLE,,,,,,,,,IL,62650,,{128A1F2D-9B0B-43E1-8E84-0B02632FFAF2},Reserved for future use,,-90.22744924473646,39.73438290822397,15SYE3759501953,,Unknown,-90.22744924473646 39.73438290822397,,,,,Numbered Thoroughfare Address,,,,2025-09-09 00:00:00,,,Unknown,,State of Illinois,SITE11038@jacksonvilleil.gov
21820843,,1135,,1135,,,,,WARRINGTON,Road,,,WARRINGTON Road,,,,,,,,,Lake,DEERFIELD,DEERFIELD,,,,,,,,,IL,60015,,{2384B89F-945A-4DFB-862C-E5DBBC45DD2A},Reserved for future use,,-87.84164354793168,42.17396576019549,16TDM3048769434,,Unknown,-87.84164354793168 42.17396576019549,,,,,Numbered Thoroughfare Address,,,,2023-12-22 23:39:59,,,Unknown,,State of Illinois,SITE006916@deerfield.il.us
19206287,,207,,207,,,,,APPLE,Street,,,APPLE Street,,,,,,,,,Clinton,WAMAC,CENTRALIA,,,,,,,,,IL,62801,,{5AB9CCFC-D6E5-4819-865A-B9EB0C230523},Reserved for future use,,-89.14390436018434,38.50955214291744,16SCH1307064531,0,Structure - Rooftop,-89.14390436018434 38.50955214291744 0,,,,,Numbered Thoroughfare Address,,,,2021-04-02 00:00:00,,,RESIDENCE,,State of Illinois,SITE42296@clintonco.illinois.gov
19097546,,7643,,7643,,,,,PRESTWICK,Drive,,,PRESTWICK Drive,,,,,,,,,Cook,TINLEY PARK,TINLEY PARK,,,,,,,,,IL,60477,,{9FF52929-00D6-48F2-956C-18E9A6958161},Reserved for future use,,-87.80528494737435,41.580661896967975,16TDM3287103532,,Unknown,-87.80528494737435 41.580661896967975,,,,,Numbered Thoroughfare Address,,,,2020-04-15 14:26:55,,,Unknown,,State of Illinois,SITE018374584@tinleypark.org
18646213,,3542,,3542,,North,,,OLCOTT,Avenue,,,North OLCOTT Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60634,,{8E0B160D-6282-4007-AD16-DDA95611074A},chicago911.il.us.gov,,-87.81455956938926,41.94460024928542,16TDM3248143946,,Unknown,-87.81455956938926 41.94460024928542,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE453396@cityofchicago.org
22021565,,782,,782,,,,,WEST,Street,,,WEST Street,,,,,,,,,Stephenson,UNINCORPORATED,Kent,,,,,,,,,IL,61044,,{AD0F8395-CBDA-4769-8423-6B94FF43199F},AP@CO.STEPHENSON.IL.US,,-89.90380698278159,42.30883831798169,16TBM6067088151,,Unknown,-89.90380698278159 42.30883831798169,,,,,Numbered Thoroughfare Address,,,,2018-07-20 00:00:00,,,Unknown,,State of Illinois,SITE6671@stephensoncountyil.gov
19962652,,388,,388,,,,,HIAWATHA,Drive,,,HIAWATHA Drive,,,,,,,,,McHenry,LAKE IN THE HILLS,Lake In The Hills,,,,,,,,,IL,60156,,{E6155518-DCF9-49C6-B2C9-EF236675C401},@mchenrycountyil.gov,,-88.31340671470296,42.18208761083458,16TCM9153670828,0,Unknown,-88.31340671470296 42.18208761083458 0,,,,,Numbered Thoroughfare Address,,,,2017-12-21 15:05:42,,,Unknown,,State of Illinois,SITE18756@mchenrycountyil.gov
21413106,,417,,417,,,,,RED OAK,Road,,,RED OAK Road,,,,,,,,,Bureau,UNINCORPORATED,WALNUT,,,,,,,,,IL,61376,,{E9B36A5E-8785-4415-AB08-F79709B08B53},Reserved for Future Use,,-89.58278407165129,41.55813253028758,16TBM8461703939,0,Unknown,-89.58278407165129 41.55813253028758 0,,,,,Numbered Thoroughfare Address,,,,2021-07-26 00:00:00,,,Unknown,,State of Illinois,SITE907@bureaucounty-il.gov
18878039,,660,,660,,,,,VILLA,Street,,,VILLA Street,,,,,,,,,Kane,ELGIN,ELGIN,,,"GIFFORDS, J.H. & F. ADDITION",,,,,,IL,60120,,{FAB531A8-6737-4202-AA32-4F6CDC7A164C},Reserved for future use,,-88.26532907383466,42.03014963426638,16TCM9525753898,0,Unknown,-88.26532907383466 42.03014963426638 0,,,,,Numbered Thoroughfare Address,,2019-11-20 00:00:00,,2019-11-20 00:00:00,,,PLACE-OF-WORSHIP,,State of Illinois,SITE13503@cityofelgin.org
21436554,,410,,410,,,,,CIRCLE,Avenue,,,CIRCLE Avenue,,,,,,,,,Cook,FOREST PARK,FOREST PARK,,,,,,,,,IL,60130,,{76DC7027-9E02-4DC1-90A0-78F2010E0A7B},Reserved for future use,,-87.80811108229247,41.87915741469873,16TDM3294736675,,Unknown,-87.80811108229247 41.87915741469873,,,,,Numbered Thoroughfare Address,,,,2020-04-03 13:32:59,,,Unknown,,State of Illinois,SITE52714297@wscdc.org
18643037,,6037,,6037,,West,,,BELMONT,Avenue,,,West BELMONT Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60634,,{835F4AFF-0A72-4FD2-8429-7156281CFED9},chicago911.il.us.gov,,-87.7777111714064,41.93824412315903,16TDM3552943212,,Unknown,-87.7777111714064 41.93824412315903,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE434647@cityofchicago.org
17992340,,1425,,1425,,,,,PATTERSON,Street,,,PATTERSON Street,,,,,,,,,Marion,CENTRAL CITY,CENTRALIA,,,,,,,,,IL,62801,,{1417CD90-4EAA-4094-9FBB-6A89C0FDD9EE},RESERVED FOR FUTURE USE,,-89.12813006776271,38.54210352806412,16SCH1453068112,0,Unknown,-89.12813006776271 38.54210352806412 0,,,,,Numbered Thoroughfare Address,,,,2024-01-26 00:00:00,,,Unknown,,State of Illinois,SITE807@marioncounty911illinois.gov
18775576,,7000,,7000,,North,,,OTTAWA,Avenue,,,North OTTAWA Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60631,,{57B257AF-2AF3-4777-9F42-CDFD864FE30C},chicago911.il.us.gov,,-87.81787572631173,42.0080048020142,16TDM3227350988,,Unknown,-87.81787572631173 42.0080048020142,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE571073@cityofchicago.org
20620799,,16160,,16160,,,,,SENECA LAKE,Circle,,,SENECA LAKE Circle,,,,,,,,,Will,CREST HILL,CREST HILL,,INCORPORATED,,,,,,,IL,60403,,{D2DA2DB1-EFBE-447B-A214-9FD4237A62F4},Reserved for Future Use,,-88.13393310808088,41.59111818815132,16TDM0549005001,0,Unknown,-88.13393310808088 41.59111818815132 0,,,,,Numbered Thoroughfare Address,,2016-05-16 00:00:00,,2023-09-21 00:00:00,,,Unknown,,State of Illinois,SITE151419@willcounty911.gov
20999845,,2002,,2002,,,,,WALNUT,Street,,,WALNUT Street,,,,,,,,,LaSalle,PERU,PERU,,,,,,,,,IL,61354,,{5C23BBE7-1808-4C28-960F-2E9E6B2836EA},Reserved for Future Use,,-89.1121146243997,41.3380433289832,16TCL2327378436,0,Unknown,-89.1121146243997 41.3380433289832 0,,,,,Numbered Thoroughfare Address,,,,2021-02-19 00:00:00,,,Unknown,,State of Illinois,SITE74080@lasallecountyil.gov
22047683,,4115,,4115,,,,,BROADWAY,,,,BROADWAY,,,,,,,,,Jefferson,MOUNT VERNON,MOUNT VERNON,,,,,,,,,IL,62864,,{17A80A41-0655-4178-BADB-FDF0EE3EE932},Reserved for future use,,-88.94185857431411,38.31392592183204,16SCH3023142430,,Unknown,-88.94185857431411 38.31392592183204,,,,,Numbered Thoroughfare Address,,,,2022-10-13 00:00:00,,,Unknown,,State of Illinois,SITE12684@jeffersoncounty.illinois.gov
21694895,,105,,105,,,,,OAKLAND,Lane,,,OAKLAND Lane,,,,,,,,,McDonough,MACOMB,MACOMB,,,,,,,,,IL,61455,,{2DE42A5A-8EFD-4FE9-A2B6-EA20611E9D8C},RESERVED FOR FUTURE USE,,-90.69326840210486,40.46583705711331,15TXE9556582018,,Unknown,-90.69326840210486 40.46583705711331,,,,,Numbered Thoroughfare Address,,,,2023-07-25 13:29:48,,,Unknown,,State of Illinois,SITE7913@911.mcdonough.il.us
21831487,,343,,343,,,,,KINGSTON,Terrace,,,KINGSTON Terrace,,,,,,,,,Lake,DEERFIELD,DEERFIELD,,,,,,,,,IL,60015,,{14EEC977-E4CF-49FF-818F-6DBF67B5F15B},Reserved for future use,,-87.8371475185622,42.16786840276995,16TDM3085168753,,Unknown,-87.8371475185622 42.16786840276995,,,,,Numbered Thoroughfare Address,,,,2023-12-22 23:39:59,,,Unknown,,State of Illinois,SITE0061101@deerfield.il.us
17916582,,6976,,6976,,East,,,BETHEL,Road,,,East BETHEL Road,,1,,,,BOX 153,1 BOX 153,,Franklin,UNINCORPORATED,BENTON,,,,,,,,,IL,62812,,{53AE183E-ED1D-48A9-945A-106F9E22836D},Reserved for Future Use,,-88.95581336506037,37.964187998121446,16SCH2819303645,0,Unknown,-88.95581336506037 37.964187998121446 0,,,,,Numbered Thoroughfare Address,,2020-03-12 00:00:00,2999-12-31 00:00:00,2020-12-03 00:00:00,,,Unknown,,State of Illinois,SITE6037@franklincountye911.com
21796345,,245,,245,,East,,,WOLCOTT,Street,,,East WOLCOTT Street,,,,,,,,,Morgan,JACKSONVILLE,JACKSONVILLE,,,,,,,,,IL,62650,,{0433A696-852E-457D-954E-5197F29209F9},Reserved for future use,,-90.22528293137768,39.73847418805424,15SYE3776702413,,Unknown,-90.22528293137768 39.73847418805424,,,,,Numbered Thoroughfare Address,,,,2025-09-09 00:00:00,,,Unknown,,State of Illinois,SITE5399@jacksonvilleil.gov
19330188,,1031,,1031,,,,,HIGHLAND,Lane,,,HIGHLAND Lane,,,,,,,,,Cook,GLENVIEW,GLENVIEW,,,,,,,,,IL,60025,,{A741FC03-5F87-4014-9A19-197B86F77D1A},Reserved for future use,,-87.8422336907677,42.07438739580789,16TDM3032958378,,Unknown,-87.8422336907677 42.07438739580789,,,,,Numbered Thoroughfare Address,,,,2016-12-28 21:39:59,,,Unknown,,State of Illinois,SITE01112202@glenview.il.us
20733562,,16101,,16101,,West,,,BENCK,Street,,,West BENCK Street,,,,,,,,,Will,MANHATTAN,MANHATTAN,,INCORPORATED,,,,,,,IL,60442,,{E71080F7-8A31-4E69-A393-B1D6A4B92CDC},Reserved for Future Use,,-88.0052080034484,41.44352521326396,16TDL1602988482,0,Unknown,-88.0052080034484 41.44352521326396 0,,,,,Numbered Thoroughfare Address,,2023-06-27 00:00:00,,2023-09-22 00:00:00,,,Unknown,,State of Illinois,SITE264263@willcounty911.gov
